,character_ID,character_name,movie_ID,movie_title,gender
6287,u6287,SERGEANT MAJOR,m420,last of the mohicans,F
6288,u6288,WEBB,m420,last of the mohicans,M
6291,u6291,COBB,m421,leviathan,M
6293,u6293,DOC,m421,leviathan,A
6295,u6295,MARTIN,m421,leviathan,M
6300,u6300,BARRY,m422,"lock, stock and two smoking barrels",A
6302,u6302,DEAN,m422,"lock, stock and two smoking barrels",M
6306,u6306,GARY,m422,"lock, stock and two smoking barrels",M
6310,u6310,JOHN,m422,"lock, stock and two smoking barrels",M
6313,u6313,NICK,m422,"lock, stock and two smoking barrels",M
6314,u6314,PAUL,m422,"lock, stock and two smoking barrels",M
6320,u6320,WILLY,m422,"lock, stock and two smoking barrels",A
6321,u6321,WINSTON,m422,"lock, stock and two smoking barrels",M
6325,u6325,BUDDY,m423,lone star,M
6327,u6327,CAROLYN,m423,lone star,F
6331,u6331,CODY,m423,lone star,A
6338,u6338,JORGE,m423,lone star,M
6339,u6339,MARISOL,m423,lone star,F
6343,u6343,MOLLY,m423,lone star,F
6345,u6345,PALOMA,m423,lone star,F
6348,u6348,PRISCILLA,m423,lone star,F
6349,u6349,RAY,m423,lone star,A
6350,u6350,RODERICK,m423,lone star,M
6352,u6352,SHADOW,m423,lone star,M
6353,u6353,WADE,m423,lone star,M
6354,u6354,WESLEY,m423,lone star,M
6359,u6359,ZACK,m423,lone star,M
6360,u6360,BELLBOY,m424,lord of illusions,M
6362,u6362,BLONDE GIRL,m424,lord of illusions,F
6368,u6368,JENNIFER,m424,lord of illusions,F
6380,u6380,ELAINE,m425,lost in translation,F
6382,u6382,KELLY,m425,lost in translation,A
6383,u6383,LAUREN,m425,lost in translation,A
6386,u6386,WOMAN,m425,lost in translation,F
6389,u6389,DR. ALLEN,m426,lost souls,A
6390,u6390,FATHER FRANK,m426,lost souls,M
6394,u6394,MELVIN,m426,lost souls,M
6395,u6395,MICHAEL,m426,lost souls,M
6396,u6396,MR. SILBERMAN,m426,lost souls,M
6397,u6397,MRS. QUINTANA,m426,lost souls,M
6399,u6399,RECEPTIONIST,m426,lost souls,A
6400,u6400,SALLY,m426,lost souls,F
6402,u6402,TOWNSEND,m426,lost souls,M
6406,u6406,JASON,m427,love & basketball,M
6407,u6407,JIM,m427,love & basketball,M
6411,u6411,NATHAN,m427,love & basketball,M
6414,u6414,SHAWNEE,m427,love & basketball,F
6417,u6417,AVI,m428,magnolia,M
6418,u6418,BURT,m428,magnolia,M
6422,u6422,COCKTAIL WAITRESS,m428,magnolia,F
6423,u6423,CYNTHIA,m428,magnolia,F
6425,u6425,DOC,m428,magnolia,A
6427,u6427,DR. LANDON,m428,magnolia,A
6429,u6429,FEMALE VOICE,m428,magnolia,M
6433,u6433,JANET,m428,magnolia,F
6436,u6436,JULIA,m428,magnolia,F
6440,u6440,MARY,m428,magnolia,F
6441,u6441,MIDDLE AGED GUY,m428,magnolia,M
6442,u6442,PAULA,m428,magnolia,F
6444,u6444,PINK DOT GIRL,m428,magnolia,F
6445,u6445,RICHARD,m428,magnolia,M
6448,u6448,SOLOMON,m428,magnolia,M
6452,u6452,YOUNG PHARMACY KID,m428,magnolia,A
6453,u6453,ANNE,m429,the man in the iron mask,F
6460,u6460,MAN IN THE IRON MASK,m429,the man in the iron mask,M
6461,u6461,MICHELLE,m429,the man in the iron mask,F
6463,u6463,PIERRE,m429,the man in the iron mask,M
6465,u6465,RAOUL,m429,the man in the iron mask,M
6466,u6466,CRAIG,m430,manhunt,M
6468,u6468,DOYLE,m430,manhunt,M
6471,u6471,MARVOSA,m430,manhunt,F
6472,u6472,OFFICER,m430,manhunt,A
6475,u6475,WOMAN,m430,manhunt,F
6479,u6479,CHESTER,m431,manhunter,M
6482,u6482,DR. CHILTON,m431,manhunter,A
6483,u6483,GRADUATE STUDENT,m431,manhunter,A
6485,u6485,GRAMPA,m431,manhunter,M
6486,u6486,GUARD,m431,manhunter,A
6491,u6491,OFFICER,m431,manhunter,A
6494,u6494,SARAH,m431,manhunter,F
6495,u6495,SHERMAN,m431,manhunter,M
6498,u6498,VOICE,m431,manhunter,A
6501,u6501,ED,m432,man on the moon,M
6504,u6504,JANICE,m432,man on the moon,F
6507,u6507,MANAGER,m432,man on the moon,F
6508,u6508,MAYNARD,m432,man on the moon,M
6509,u6509,MIMI,m432,man on the moon,F
6510,u6510,OLD DOCTOR,m432,man on the moon,A
6512,u6512,STANLEY,m432,man on the moon,M
6525,u6525,SWITCH,m433,the matrix,F
6528,u6528,BOY,m434,halloween iii: season of the witch,M
6529,u6529,BOY #1,m434,halloween iii: season of the witch,M
6530,u6530,BOY #2,m434,halloween iii: season of the witch,M
6531,u6531,BOYS,m434,halloween iii: season of the witch,M
6533,u6533,DIANE,m434,halloween iii: season of the witch,F
6535,u6535,JIMMY,m434,halloween iii: season of the witch,M
6536,u6536,JOEY,m434,halloween iii: season of the witch,A
6538,u6538,MARIO,m434,halloween iii: season of the witch,M
6540,u6540,OSCAR,m434,halloween iii: season of the witch,M
6541,u6541,SAL,m434,halloween iii: season of the witch,A
6545,u6545,AMBROSE,m435,meet joe black,M
6549,u6549,EASTER,m435,meet joe black,F
6550,u6550,JENNIFER,m435,meet joe black,F
6554,u6554,SLOANE,m435,meet joe black,M
6556,u6556,VOICE,m435,meet joe black,A
6562,u6562,JIMMY,m436,memento,M
6565,u6565,LEONARD'S WIFE,m436,memento,F
6566,u6566,MRS. JANKIS,m436,memento,M
6569,u6569,BARTENDER,m437,miami vice,A
6571,u6571,COLEMAN,m437,miami vice,M
6575,u6575,GINA,m437,miami vice,F
6580,u6580,TRUDY,m437,miami vice,F
6582,u6582,CASS,m438,midnight cowboy,A
6584,u6584,MARINE,m438,midnight cowboy,F
6586,u6586,RALPH,m438,midnight cowboy,M
6588,u6588,RICH LADY,m438,midnight cowboy,F
6589,u6589,SHIRLEY,m438,midnight cowboy,F
6590,u6590,TOWNY,m438,midnight cowboy,M
6592,u6592,BELL,m439,midnight express,F
6594,u6594,DAVIS,m439,midnight express,M
6595,u6595,DETECTIVE,m439,midnight express,A
6596,u6596,DRIVER,m439,midnight express,A
6597,u6597,ERICH,m439,midnight express,M
6598,u6598,FATHER,m439,midnight express,M
6600,u6600,SUSAN,m439,midnight express,F
6604,u6604,JEREMY,m440,mimic,M
6605,u6605,JOSH,m440,mimic,M
6607,u6607,MANNY,m440,mimic,M
6609,u6609,RICKY,m440,mimic,A
6610,u6610,SIRI,m440,mimic,M
6614,u6614,LIBBY,m441,misery,F
6616,u6616,PETE,m441,misery,M
6620,u6620,BILLY,m442,mission: impossible ii,A
6629,u6629,WALLIS,m442,mission: impossible ii,A
6630,u6630,ANATOLY,m443,mission: impossible,M
6634,u6634,GUARD RANDALL,m443,mission: impossible,A
6635,u6635,JACK,m443,mission: impossible,M
6640,u6640,MATTHIAS,m443,mission: impossible,M
6643,u6643,SARAH,m443,mission: impossible,F
6644,u6644,AVA,m444,moonstruck,F
6647,u6647,FELIX,m444,moonstruck,M
6648,u6648,GREGORY,m444,moonstruck,M
6650,u6650,LUCY,m444,moonstruck,F
6651,u6651,MONA,m444,moonstruck,F
6653,u6653,OLD MAN,m444,moonstruck,M
6656,u6656,PRIEST,m444,moonstruck,M
6669,u6669,CART DRIVER,m445,monty python and the holy grail,A
6673,u6673,FIRST GUARD,m445,monty python and the holy grail,A
6677,u6677,LARGE MAN,m445,monty python and the holy grail,M
6679,u6679,MAN,m445,monty python and the holy grail,M
6680,u6680,OLD WOMAN,m445,monty python and the holy grail,F
6683,u6683,PRINCE,m445,monty python and the holy grail,M
6684,u6684,ROBIN,m445,monty python and the holy grail,A
6686,u6686,SOLDIER,m445,monty python and the holy grail,A
6693,u6693,BARNEY,m446,mrs brown,M
6694,u6694,BERTIE,m446,mrs brown,A
6700,u6700,LADY ELY,m446,mrs brown,F
6702,u6702,PRINCESS ALEXANDRA,m446,mrs brown,F
6705,u6705,ALBERT,m447,arcade,M
6707,u6707,ALEX'S MOTHER,m447,arcade,F
6708,u6708,BOY,m447,arcade,M
6710,u6710,GREG,m447,arcade,M
6711,u6711,LAURIE,m447,arcade,A
6716,u6716,BILLY,m448,mulholland dr.,A
6720,u6720,DAN,m448,mulholland dr.,M
6721,u6721,DARK-HAIRED WOMAN,m448,mulholland dr.,F
6722,u6722,DETECTIVE HARRY MCKNIGHT,m448,mulholland dr.,A
6723,u6723,DETECTIVE NEAL DOMGAARD,m448,mulholland dr.,A
6724,u6724,ED,m448,mulholland dr.,M
6725,u6725,HERB,m448,mulholland dr.,M
6726,u6726,HOTEL MANAGER,m448,mulholland dr.,F
6727,u6727,JIMMY,m448,mulholland dr.,M
6728,u6728,JOE,m448,mulholland dr.,M
6729,u6729,LANEY,m448,mulholland dr.,F
6730,u6730,MIDDLE-AGED WOMAN,m448,mulholland dr.,F
6731,u6731,PARAMOUNT GUARD,m448,mulholland dr.,A
6732,u6732,RAY,m448,mulholland dr.,A
6735,u6735,WALLY,m448,mulholland dr.,A
6744,u6744,ALFRED,m450,my girl 2,M
6745,u6745,BOY,m450,my girl 2,M
6746,u6746,DARYL,m450,my girl 2,A
6748,u6748,HILLARY,m450,my girl 2,A
6750,u6750,JUDY,m450,my girl 2,A
6751,u6751,KEVIN,m450,my girl 2,M
6752,u6752,MAN,m450,my girl 2,M
6753,u6753,MR. OWETT,m450,my girl 2,M
6759,u6759,STANLEY,m450,my girl 2,M
6761,u6761,ARTHUR,m451,my girl,M
6762,u6762,BOY#2,m451,my girl,M
6763,u6763,DANNY,m451,my girl,A
6764,u6764,DR WELTY,m451,my girl,A
6766,u6766,JUDY,m451,my girl,A
6768,u6768,NURSE RANDALL,m451,my girl,A
6769,u6769,PHIL,m451,my girl,A
6776,u6776,MANDY,m452,my best friend's wedding,F
6778,u6778,SAMMY,m452,my best friend's wedding,A
6779,u6779,WALTER,m452,my best friend's wedding,M
6783,u6783,BILL,m453,nashville,A
6784,u6784,BUD,m453,nashville,M
6786,u6786,JOAN,m453,nashville,F
6790,u6790,MAN,m453,nashville,M
6791,u6791,MANAGER,m453,nashville,F
6792,u6792,MARY,m453,nashville,F
6794,u6794,NORMAN,m453,nashville,M
6795,u6795,NURSE,m453,nashville,A
6796,u6796,OPAL,m453,nashville,F
6798,u6798,STAR,m453,nashville,F
6802,u6802,WADE,m453,nashville,M
6803,u6803,WOMAN'S VOICE,m453,nashville,F
6804,u6804,GRACE,m454,natural born killers,A
6805,u6805,MABEL,m454,natural born killers,F
6806,u6806,MALLORY,m454,natural born killers,F
6809,u6809,MOVIE MALLORY,m454,natural born killers,F
6811,u6811,NORMAN,m454,natural born killers,M
6813,u6813,ROGER,m454,natural born killers,M
6815,u6815,SCOTT,m454,natural born killers,M
6816,u6816,SIMON,m454,natural born killers,M
6819,u6819,BARTENDER,m455,nothing but a man,A
6820,u6820,DORIS,m455,nothing but a man,F
6821,u6821,DRIVER,m455,nothing but a man,A
6823,u6823,EFFIE,m455,nothing but a man,F
6825,u6825,FRANKIE,m455,nothing but a man,A
6827,u6827,JOE,m455,nothing but a man,M
6838,u6838,DANNY,m456,the negotiator,A
6839,u6839,NATHAN,m456,the negotiator,M
6840,u6840,OMAR,m456,the negotiator,M
6846,u6846,DIXIE,m457,neuromancer,F
6849,u6849,MAELCOM,m457,neuromancer,F
6856,u6856,GEORGE,m458,never been kissed,A
6859,u6859,GUY,m458,never been kissed,M
6861,u6861,KIRSTEN,m458,never been kissed,F
6862,u6862,KRISTEN,m458,never been kissed,F
6863,u6863,MONTY,m458,never been kissed,M
6866,u6866,SHEILA,m458,never been kissed,F
6867,u6867,TRACY,m458,never been kissed,A
6870,u6870,JACK,m459,the nightmare before christmas,M
6875,u6875,DAD,m460,a nightmare on elm street part 2: freddy's revenge,M
6876,u6876,FREDDY,m460,a nightmare on elm street part 2: freddy's revenge,A
6879,u6879,KERRY,m460,a nightmare on elm street part 2: freddy's revenge,A
6881,u6881,MOM,m460,a nightmare on elm street part 2: freddy's revenge,F
6882,u6882,MRS. POLETTI,m460,a nightmare on elm street part 2: freddy's revenge,M
6883,u6883,ELAINE,m461,a nightmare on elm street 3: dream warriors,F
6884,u6884,JENNIFER,m461,a nightmare on elm street 3: dream warriors,F
6885,u6885,KINCAID,m461,a nightmare on elm street 3: dream warriors,M
6887,u6887,LORENZO,m461,a nightmare on elm street 3: dream warriors,M
6888,u6888,MAX,m461,a nightmare on elm street 3: dream warriors,A
6891,u6891,NUN,m461,a nightmare on elm street 3: dream warriors,F
6893,u6893,TARYN,m461,a nightmare on elm street 3: dream warriors,F
6895,u6895,WILL,m461,a nightmare on elm street 3: dream warriors,M
6897,u6897,BELLA,m462,notting hill,F
6898,u6898,BERNIE,m462,notting hill,A
6899,u6899,GIRL,m462,notting hill,F
6900,u6900,HONEY,m462,notting hill,F
6901,u6901,JAMES,m462,notting hill,M
6902,u6902,JEFF,m462,notting hill,M
6903,u6903,KAREN,m462,notting hill,F
6904,u6904,MALE LEAD,m462,notting hill,M
6905,u6905,MARTIN,m462,notting hill,M
6907,u6907,RITZ MAN,m462,notting hill,M
6916,u6916,CANDY,m463,one flew over the cuckoo's nest,F
6920,u6920,MARTINI,m463,one flew over the cuckoo's nest,F
6922,u6922,MISS PILBOW,m463,one flew over the cuckoo's nest,F
6924,u6924,NURSE ITSU,m463,one flew over the cuckoo's nest,A
6925,u6925,NURSE PILBOW,m463,one flew over the cuckoo's nest,A
6933,u6933,WASHINGTON,m463,one flew over the cuckoo's nest,M
6934,u6934,BARTENDER,m464,only you,A
6935,u6935,CLERK,m464,only you,A
6937,u6937,DAMON,m464,only you,M
6938,u6938,DAMON'S MOTHER,m464,only you,F
6939,u6939,DWAYNE,m464,only you,M
6941,u6941,FRANCESCA,m464,only you,F
6942,u6942,GIOVANNI,m464,only you,M
6946,u6946,LEONARD,m464,only you,M
6949,u6949,BARNEY,m465,on the waterfront,M
6950,u6950,BIG MAC,m465,on the waterfront,F
6957,u6957,JACKIE,m465,on the waterfront,A
6958,u6958,JIMMY,m465,on the waterfront,M
6960,u6960,JOEY,m465,on the waterfront,A
6962,u6962,MRS. COLLINS,m465,on the waterfront,M
6964,u6964,NOLAN,m465,on the waterfront,M
6972,u6972,THE MUMMY,m466,orgy of the dead,F
6973,u6973,THE WOLF MAN,m466,orgy of the dead,M
6984,u6984,KENNETH,m467,out of sight,M
6985,u6985,MAID,m467,out of sight,F
6988,u6988,MOSELLE,m467,out of sight,F
6990,u6990,RAY,m467,out of sight,A
6992,u6992,WHITE BOY BOB,m467,out of sight,M
6993,u6993,ANTHONY,m468,pearl harbor,M
6994,u6994,BARBARA,m468,pearl harbor,F
6995,u6995,BETTY,m468,pearl harbor,F
6996,u6996,BILLY,m468,pearl harbor,A
7002,u7002,DORIE,m468,pearl harbor,F
7003,u7003,EARL,m468,pearl harbor,M
7006,u7006,GENERAL MARSHALL,m468,pearl harbor,F
7007,u7007,IAN,m468,pearl harbor,M
7011,u7011,RED,m468,pearl harbor,M
7012,u7012,ROOSEVELT,m468,pearl harbor,M
7014,u7014,BARNEY,m469,peggy sue got married,M
7015,u7015,BETH,m469,peggy sue got married,F
7018,u7018,DOLORES,m469,peggy sue got married,F
7019,u7019,ELIZABETH,m469,peggy sue got married,F
7020,u7020,MADDY,m469,peggy sue got married,A
7024,u7024,NANCY,m469,peggy sue got married,F
7027,u7027,ROSALIE,m469,peggy sue got married,F
7028,u7028,TERRY,m469,peggy sue got married,A
7029,u7029,CHASE,m470,pet sematary ii,M
7032,u7032,GUS,m470,pet sematary ii,A
7033,u7033,MARJORIE,m470,pet sematary ii,F
7034,u7034,RENEE,m470,pet sematary ii,F
7038,u7038,ANTHEA,m471,philadelphia,F
7040,u7040,DR. ARMBRUSTER,m471,philadelphia,A
7043,u7043,JUDGE GARNETT,m471,philadelphia,A
7044,u7044,KENTON,m471,philadelphia,M
7045,u7045,LAIRD,m471,philadelphia,M
7048,u7048,MRS. FINLEY,m471,philadelphia,M
7049,u7049,RACHEL,m471,philadelphia,F
7050,u7050,SARAH,m471,philadelphia,F
7052,u7052,WHEELER,m471,philadelphia,M
7053,u7053,YOUNG MAN,m471,philadelphia,M
7054,u7054,AUDREY,m472,pitch black,F
7062,u7062,ZEKE,m472,pitch black,M
7065,u7065,GALEN,m473,planet of the apes,M
7067,u7067,JULIUS,m473,planet of the apes,M
7069,u7069,LUCIUS,m473,planet of the apes,M
7070,u7070,MAXIMUS,m473,planet of the apes,F
7077,u7077,BUNNY,m474,platoon,F
7079,u7079,CRAWFORD,m474,platoon,M
7080,u7080,ELIAS,m474,platoon,M
7081,u7081,FRANCIS,m474,platoon,A
7096,u7096,MAGRUDER,m475,playback,F
7097,u7097,MAN,m475,playback,M
7098,u7098,MANAGER,m475,playback,F
7099,u7099,MARGO,m475,playback,F
7102,u7102,PORTER,m475,playback,M
7103,u7103,SECRETARY,m475,playback,A
7105,u7105,WAITER,m475,playback,M
7107,u7107,CARMEN,m476,the ploughman's lunch,F
7108,u7108,CHARLES,m476,the ploughman's lunch,M
7109,u7109,EDWARD,m476,the ploughman's lunch,M
7113,u7113,MATTHEW,m476,the ploughman's lunch,M
7114,u7114,MR. PENFIELD,m476,the ploughman's lunch,M
7115,u7115,PHILIP,m476,the ploughman's lunch,M
7117,u7117,TOM,m476,the ploughman's lunch,M
7124,u7124,WOMAN,m477,point break,F
7125,u7125,BILLY,m478,predator,A
7127,u7127,MAC,m478,predator,M
7131,u7131,BRIDGET,m479,pretty woman,F
7132,u7132,DAVID,m479,pretty woman,M
7134,u7134,JAKE,m479,pretty woman,M
7137,u7137,LANDLORD,m479,pretty woman,M
7138,u7138,MAID,m479,pretty woman,F
7140,u7140,SALESWOMAN,m479,pretty woman,F
7150,u7150,MIRACLE MAX,m480,the princess bride,F
7151,u7151,MOTHER,m480,the princess bride,F
7153,u7153,THE KID,m480,the princess bride,A
7154,u7154,VALERIE,m480,the princess bride,F
7166,u7166,LITTLE OLD LADY,m481,the producers,F
7168,u7168,ULLA,m481,the producers,F
7171,u7171,CAROLINE,m482,psycho,F
7176,u7176,MRS. CHAMBERS,m482,psycho,M
7182,u7182,WOMAN'S VOICE,m482,psycho,F
7185,u7185,2ND OFFICER,m483,maniac,A
7186,u7186,ALICE,m483,maniac,F
7188,u7188,COLLINS,m483,maniac,M
7191,u7191,MAXWELL,m483,maniac,M
7192,u7192,MRS. BUCKLEY,m483,maniac,M
7193,u7193,WOMAN,m483,maniac,F
7194,u7194,DOCTOR,m484,vampyr,A
7196,u7196,MARC,m484,vampyr,M
7198,u7198,NURSE,m484,vampyr,A
7201,u7201,CAPTAIN,m485,mystery of the wax museum,A
7203,u7203,DETECTIVE,m485,mystery of the wax museum,A
7205,u7205,FIRST DETECTIVE,m485,mystery of the wax museum,A
7208,u7208,IGOR,m485,mystery of the wax museum,M
7209,u7209,MAN,m485,mystery of the wax museum,M
7210,u7210,RALPH,m485,mystery of the wax museum,M
7214,u7214,WORTH,m485,mystery of the wax museum,M
7215,u7215,ALEXANDER,m486,quantum project,M
7218,u7218,BILLY,m487,rambling rose,A
7219,u7219,BROTHER,m487,rambling rose,M
7225,u7225,DR. WINTON,m487,rambling rose,A
7230,u7230,"""SCHOOL-MARM""",m488,red white black & blue,F
7231,u7231,ADAM,m488,red white black & blue,M
7232,u7232,ARCHIE,m488,red white black & blue,M
7233,u7233,BENNY,m488,red white black & blue,A
7238,u7238,NENA,m488,red white black & blue,F
7242,u7242,BEN,m489,star wars: episode vi - return of the jedi,M
7244,u7244,EMPEROR,m489,star wars: episode vi - return of the jedi,M
7248,u7248,LEIA,m489,star wars: episode vi - return of the jedi,F
7256,u7256,DR SCOTT,m490,the rocky horror picture show,A
7261,u7261,MAGENTA,m490,the rocky horror picture show,F
7263,u7263,ROCKY,m490,the rocky horror picture show,M
7266,u7266,BODYGUARD,m491,rocky,A
7278,u7278,MIKE,m491,rocky,M
7290,u7290,EARL,m492,who framed roger rabbit,M
7296,u7296,ABRAHAM,m493,romeo and juliet,M
7301,u7301,FATHER LAWRENCE,m493,romeo and juliet,M
7302,u7302,GLORIA,m493,romeo and juliet,F
7304,u7304,LADY CAPULET,m493,romeo and juliet,F
7308,u7308,SAMPSON,m493,romeo and juliet,M
7309,u7309,TYBALT,m493,romeo and juliet,M
7313,u7313,FRANCOIS,m494,ronin,M
7314,u7314,GREGOR,m494,ronin,M
7315,u7315,JEAN-PIERRE,m494,ronin,M
7316,u7316,LARRY,m494,ronin,M
7322,u7322,TONY,m494,ronin,A
7325,u7325,CLERK,m495,route 9,A
7326,u7326,CLIFF,m495,route 9,M
7331,u7331,MARTIN,m495,route 9,M
7332,u7332,SALESPERSON,m495,route 9,A
7334,u7334,WALLACE,m495,route 9,M
7335,u7335,WILLIE,m495,route 9,A
7340,u7340,HOSTESS,m496,rush hour 2,F
7342,u7342,KENNY,m496,rush hour 2,M
7344,u7344,MASTER FU,m496,rush hour 2,F
7351,u7351,HAN,m497,rush hour,M
7355,u7355,MAN'S VOICE,m497,rush hour,M
7359,u7359,WHITNEY,m497,rush hour,A
7360,u7360,BOB,m498,runaway bride,M
7361,u7361,BRIAN,m498,runaway bride,M
7362,u7362,CINDY,m498,runaway bride,F
7363,u7363,ELLIE,m498,runaway bride,F
7365,u7365,GEORGE,m498,runaway bride,A
7368,u7368,MRS. PRESSMAN,m498,runaway bride,M
7369,u7369,MRS. TROUT,m498,runaway bride,M
7371,u7371,WALTER,m498,runaway bride,M
7375,u7375,BOB,m499,sleepless in seattle,M
7376,u7376,DET. WHEEDLE,m499,sleepless in seattle,A
7378,u7378,GREG,m499,sleepless in seattle,M
7379,u7379,JAY,m499,sleepless in seattle,M
7380,u7380,JESSICA,m499,sleepless in seattle,F
7382,u7382,LAURIE,m499,sleepless in seattle,A
7383,u7383,LULU,m499,sleepless in seattle,F
7385,u7385,SETH,m499,sleepless in seattle,M
7386,u7386,SUZY,m499,sleepless in seattle,F
7387,u7387,TOM,m499,sleepless in seattle,M
7388,u7388,VICTORIA,m499,sleepless in seattle,F
7391,u7391,ALEXANDER,m500,salt of the earth,M
7392,u7392,ANTONIO,m500,salt of the earth,M
7393,u7393,BARTON,m500,salt of the earth,M
7395,u7395,ESTELLA,m500,salt of the earth,F
7396,u7396,FRANK,m500,salt of the earth,A
7397,u7397,HARTWELL,m500,salt of the earth,M
7398,u7398,LUIS,m500,salt of the earth,M
7400,u7400,RUTH,m500,salt of the earth,F
7401,u7401,SAL,m500,salt of the earth,A
7402,u7402,SEBASTIAN,m500,salt of the earth,M
7404,u7404,TERESA,m500,salt of the earth,F
7405,u7405,BO,m501,the salton sea,A
7406,u7406,BOBBY,m501,the salton sea,A
7408,u7408,BUBBA,m501,the salton sea,M
7416,u7416,NANCY,m501,the salton sea,F
7418,u7418,TANNER,m501,the salton sea,M
7420,u7420,VERNE,m501,the salton sea,M
7425,u7425,RYAN,m502,saving private ryan,M
7429,u7429,WADE,m502,saving private ryan,M
7433,u7433,CONSTANCE,m503,say anything...,F
7438,u7438,GUY 2,m503,say anything...,M
7439,u7439,JASON,m503,say anything...,M
7441,u7441,JOE,m503,say anything...,M
7443,u7443,MARK,m503,say anything...,M
7444,u7444,MIKE,m503,say anything...,M
7445,u7445,MISS EVANS,m503,say anything...,F
7446,u7446,MRS COURT,m503,say anything...,M
7447,u7447,REBECCA,m503,say anything...,F
7450,u7450,BRINNLITZ GUY 2,m504,schindler's list,M
7451,u7451,CLERK,m504,schindler's list,A
7452,u7452,EMILIE,m504,schindler's list,F
7471,u7471,GIRL ON PHONE,m505,scream 2,F
7474,u7474,JOEL,m505,scream 2,M
7475,u7475,LOIS,m505,scream 2,F
7476,u7476,MAN'S VOICE,m505,scream 2,M
7477,u7477,MAUREEN,m505,scream 2,F
7478,u7478,MICKEY,m505,scream 2,M
7479,u7479,MURPHY,m505,scream 2,M
7481,u7481,PHIL,m505,scream 2,A
7482,u7482,RANDY,m505,scream 2,A
7485,u7485,VOICE,m505,scream 2,A
7486,u7486,ANGELINA,m506,scream 3,F
7487,u7487,BEN,m506,scream 3,M
7488,u7488,BIANCA,m506,scream 3,F
7489,u7489,CHRISTINE,m506,scream 3,F
7490,u7490,DETECTIVE KINCAID,m506,scream 3,A
7494,u7494,MILTON,m506,scream 3,M
7495,u7495,ROMAN,m506,scream 3,M
7496,u7496,SARAH,m506,scream 3,F
7498,u7498,TOM,m506,scream 3,M
7499,u7499,TYSON,m506,scream 3,M
7501,u7501,WOMAN,m506,scream 3,F
7505,u7505,FATHER,m507,scream,M
7507,u7507,GIRL #1,m507,scream,F
7508,u7508,GIRL #2,m507,scream,F
7509,u7509,KENNY,m507,scream,M
7511,u7511,MOTHER,m507,scream,F
7512,u7512,MR. PRESCOTT,m507,scream,M
7519,u7519,CRAZED MAN,m508,seven,M
7523,u7523,MRS GOULD,m508,seven,M
7525,u7525,TAYLOR,m508,seven,M
7527,u7527,AARON,m509,the searchers,M
7528,u7528,BEN,m509,the searchers,M
7529,u7529,BRAD,m509,the searchers,M
7530,u7530,CHARLIE,m509,the searchers,M
7532,u7532,DEBBIE,m509,the searchers,F
7541,u7541,MARTHA,m509,the searchers,F
7543,u7543,MOSE,m509,the searchers,M
7544,u7544,MRS. JORGENSEN,m509,the searchers,M
7545,u7545,OFFICER,m509,the searchers,A
7549,u7549,MRS. LINDNER,m510,seven days to live,M
7550,u7550,PAUL,m510,seven days to live,M
7555,u7555,DR. MOTH,m511,shakespeare in love,A
7558,u7558,MARLOWE,m511,shakespeare in love,M
7560,u7560,NURSE,m511,shakespeare in love,A
7561,u7561,QUEEN,m511,shakespeare in love,F
7562,u7562,RALPH AS NURSE,m511,shakespeare in love,A
